Fecha	Hora	RECORD	batt_volt_Min	logger_temp	SWin_Avg	Ta_Avg	Rh_Avg	WiSp	WiDi	pressure	precip_Tot
6/6/2016	9:30:00	53705	14.04	3.892	631.8463	3.325173	68.54655	1.763	340	750.1	0
6/6/2016	10:00:00	53706	14.02	5.268	679.9576	4.079059	67.28162	2.134	304.3	750.4	0
6/6/2016	10:30:00	53707	13.99	6.373	820.7977	4.121317	70.65902	2.686	289.2	750.6	0
6/6/2016	11:00:00	53708	13.97	7.245	747.9376	5.277038	63.61493	1.967	331.4	750.7	0
6/6/2016	11:30:00	53709	13.95	8.19	908.3614	5.793287	59.31222	2.944	62.68	750.5	0
6/6/2016	12:00:00	53710	13.92	8.99	1098.013	5.441298	60.40791	5.293	69.93	749.9	0
6/6/2016	12:30:00	53711	13.91	9.19	1073.683	5.071959	63.92353	7.393	67.82	749.6	0
6/6/2016	13:00:00	53712	13.92	9.03	911.5695	5.190613	63.01437	6.655	69.38	749.2	0
6/6/2016	13:30:00	53713	13.93	8.17	395.9884	4.556273	68.31803	7.584	67.19	748.9	0
6/6/2016	14:00:00	53714	13.98	7.202	398.4548	4.295483	69.48481	8.11	64.47	748	0
6/6/2016	14:30:00	53715	14.01	6.744	409.714	4.265974	69.45234	8.35	53.99	747.8	0
6/6/2016	15:00:00	53716	14.03	6.809	494.1326	4.652319	66.76316	6.187	56.76	747.6	0
6/6/2016	15:30:00	53717	14.03	7.18	460.9794	4.998653	64.45259	5.561	60.66	747.3	0
6/6/2016	16:00:00	53718	14.04	6.57	181.9691	4.655569	67.00774	4.963	57.69	747.2	0
6/6/2016	16:30:00	53719	14.04	6.025	143.5621	4.458745	70.85165	2.534	52.32	747.1	0
6/6/2016	17:00:00	53720	13.81	4.988	74.30211	2.87353	88.94457	2.526	247.8	747.4	0
6/6/2016	17:30:00	53721	13.48	4.451	56.93903	2.901797	89.64558	2.249	260	747.8	0
6/6/2016	18:00:00	53722	13.35	3.892	8.410078	2.424542	94.83925	1.049	270.6	747.8	0.14
6/6/2016	18:30:00	53723	13.26	3.206	-0.4466456	1.992507	96.72501	1.249	66.78	748.4	0.28
6/6/2016	19:00:00	53724	13.19	2.609	-0.5955951	1.528275	97.63815	2.086	310.1	749.2	0
6/6/2016	19:30:00	53725	13.13	1.649	-0.5956748	0.5210622	95.07923	4.184	74.72	749.3	0.1
6/6/2016	20:00:00	53726	13.07	0.903	-0.4203507	1.114679	85.97199	4.085	73.56	748.8	0
6/6/2016	20:30:00	53727	13.01	0.309	-0.4468698	1.758517	80.82517	1.341	197.6	749.6	0
6/6/2016	21:00:00	53728	12.96	-0.158	-0.1324065	1.4703	79.57415	1.459	64.38	749.6	0
6/6/2016	21:30:00	53729	12.92	-0.585	-0.4204249	1.243767	82.15771	1.083	165.8	749.6	0
6/6/2016	22:00:00	53730	12.87	-0.904	-0.5562287	0.5005872	90.47386	1.021	221.9	749.9	0
6/6/2016	22:30:00	53731	12.83	-1.076	-0.5264701	-0.0904786	96.73382	0.651	221.8	750.2	0
6/6/2016	23:00:00	53732	12.79	-1.182	-0.586032	-0.6698309	100.7888	1.636	94.8	750.2	0
6/6/2016	23:30:00	53733	12.75	-1.288	-0.4238043	0.002551927	98.18896	1.386	123.6	749.9	0
6/7/2016	0:00:00	53734	12.72	-1.437	-0.3145523	0.2912066	92.14342	1.097	135.1	749.7	0
6/7/2016	0:30:00	53735	12.68	-1.523	-0.5960233	0.5390826	88.49364	1.158	187	749.6	0
6/7/2016	1:00:00	53736	12.66	-1.735	-0.3013265	0.455418	86.15785	1.031	106.9	748.9	0
6/7/2016	1:30:00	53737	12.64	-1.95	0	0.3935215	82.23206	1.402	82.2	748.6	0
6/7/2016	2:00:00	53738	12.62	-2.036	-0.4437115	0.7558154	81.31306	1.069	165.6	748.3	0
6/7/2016	2:30:00	53739	12.61	-1.95	-0.5132484	0.9098946	81.83739	1.292	200.4	748.3	0
6/7/2016	3:00:00	53740	12.61	-1.629	-0.5099372	0.9977237	81.3585	0.504	114.6	748.3	0
6/7/2016	3:30:00	53741	12.6	-1.225	-0.4271541	1.604008	76.76678	1.317	105.5	747.9	0
6/7/2016	4:00:00	53742	12.59	-0.734	-0.5099039	1.713359	78.49364	3.235	63.05	747.6	0
6/7/2016	4:30:00	53743	12.58	-0.33	-0.5694757	1.460247	78.62433	3.676	66.15	747.6	0
6/7/2016	5:00:00	53744	12.57	-0.307	-0.5164412	1.346231	77.83675	0.971	125.8	747.9	0
6/7/2016	5:30:00	53745	12.56	-0.734	-0.5959177	1.224661	77.98296	0.987	192.3	747.9	0
6/7/2016	6:00:00	53746	12.54	-0.904	-0.1092632	0.9554773	80.12308	3.812	68.07	748.6	0
6/7/2016	6:30:00	53747	12.53	-1.01	0.8443421	0.8528204	82.86914	1.258	167	748.9	0
6/7/2016	7:00:00	53748	12.52	-1.202	13.19417	0.721343	82.58836	1.089	127.2	749.2	0
6/7/2016	7:30:00	53749	12.53	-1.01	45.57114	1.044904	84.02633	1.779	78.45	749.2	0
6/7/2016	8:00:00	53750	12.79	-0.416	240.0786	1.689492	78.91653	2.367	158.1	749.9	0
6/7/2016	8:30:00	53751	14.07	1.5	453.9792	3.26978	64.14332	3.862	67.88	750.1	0
6/7/2016	9:00:00	53752	14.05	2.93	554.1959	3.478808	62.63652	6.424	63.89	750.1	0
6/7/2016	9:30:00	53753	14.05	4.15	661.162	4.213217	59.33332	6.276	66.69	750.1	0
6/7/2016	10:00:00	53754	14.05	5.074	769.6752	4.23892	65.29293	7.112	68.92	751	0
6/7/2016	10:30:00	53755	14.03	6.091	864.8206	4.438012	64.70406	6.268	66.08	751	0
6/7/2016	11:00:00	53756	14.02	6.33	600.2572	4.113092	67.5723	6.257	61.88	750.9	0
6/7/2016	11:30:00	53757	14.03	6.308	622.0485	3.952377	69.28774	7.348	66.83	750.3	0
6/7/2016	12:00:00	53758	14.04	6.547	653.9514	4.148768	69.06881	7.086	66.84	750	0
6/7/2016	12:30:00	53759	14.04	6.504	458.147	4.013167	71.57186	6.724	72.66	750.3	0
6/7/2016	13:00:00	53760	14.05	6.721	616.0682	4.324186	66.98017	5.712	67.92	749.6	0
6/7/2016	13:30:00	53761	14.03	7.137	671.0471	4.346864	67.24327	7.061	67.14	748.9	0
6/7/2016	14:00:00	53762	14.03	7.202	603.993	4.289464	67.41544	6.967	68.37	748.9	0
6/7/2016	14:30:00	53763	14.02	6.983	448.1445	4.074717	69.73859	6.598	57.01	748.6	0
6/7/2016	15:00:00	53764	14.04	6.613	269.244	4.039463	69.65401	4.927	64.37	748.3	0
6/7/2016	15:30:00	53765	14.06	6.33	302.9615	3.970134	69.5686	3.91	64.66	748	0
6/7/2016	16:00:00	53766	14.07	6.242	202.1386	4.561648	65.54786	1.855	36.2	748.4	0
6/7/2016	16:30:00	53767	14.08	6.134	144.3757	4.176678	70.27058	2.492	62.87	748.4	0
6/7/2016	17:00:00	53768	13.69	5.571	106.431	3.998363	69.19028	2.181	64.93	748.1	0
6/7/2016	17:30:00	53769	13.51	4.794	61.86813	3.724745	67.73956	3.32	66.34	748.1	0
6/7/2016	18:00:00	53770	13.38	4.17	23.17555	3.157467	82.34265	1.385	219.5	748.4	0
6/7/2016	18:30:00	53771	13.29	2.95	0.3970137	1.963141	92.87603	1.569	227	748.8	0
6/7/2016	19:00:00	53772	13.22	2.417	-0.5956084	1.741101	93.54972	1.05	251.4	749.5	0
6/7/2016	19:30:00	53773	13.15	2.162	-0.5957111	1.485068	95.62893	1.096	62.66	749.8	0
6/7/2016	20:00:00	53774	13.09	1.523	-0.4501033	1.451193	95.93129	0.762	345.6	749.8	0
6/7/2016	20:30:00	53775	13.04	0.989	-0.3012143	1.169769	96.65267	0.55	299.1	750.1	0
6/7/2016	21:00:00	53776	12.99	0.84	-0.5958263	0.9161411	98.74358	0.743	245.5	750.8	0
6/7/2016	21:30:00	53777	12.94	0.797	-0.5958267	0.8473266	98.10075	0.802	50.2	750.8	0
6/7/2016	22:00:00	53778	12.89	0.757	-0.5958267	0.7877219	95.22212	1.23	76.18	751.2	0
6/7/2016	22:30:00	53779	12.85	0.883	-0.5594152	1.186413	92.27442	1.004	193	751.1	0
6/7/2016	23:00:00	53780	12.81	1.351	-0.1191654	2.826935	71.17941	2.712	47.08	750.8	0
6/7/2016	23:30:00	53781	12.77	1.523	-0.589177	2.684363	73.07175	1.367	75.01	750.5	0
6/8/2016	0:00:00	53782	12.74	1.012	-0.5957963	0.8387704	95.95142	1.882	221.1	750.5	0
6/8/2016	0:30:00	53783	12.7	0.628	-0.5958258	0.02226181	100.8492	1.425	105.8	750.2	0
6/8/2016	1:00:00	53784	12.67	0.309	-0.5958267	-0.3816691	101.5936	1.472	72.93	749.9	0
6/8/2016	1:30:00	53785	12.65	-0.032	-0.5958267	-0.7319189	101.9476	1.669	82.8	749.6	0
6/8/2016	2:00:00	53786	12.63	-0.416	-0.5958361	-0.5938742	102.1171	0.983	105.6	749.2	0
6/8/2016	2:30:00	53787	12.62	-0.436	-0.5959048	-0.1935021	102.0256	0.895	133.6	748.9	0
6/8/2016	3:00:00	53788	12.61	-0.201	-0.5959159	0.4125802	98.08981	1.172	113.8	748.9	0
6/8/2016	3:30:00	53789	12.6	0.054	-0.5958492	0.9205347	93.40112	0.893	208.7	748.6	0
6/8/2016	4:00:00	53790	12.59	0.138	-0.5958284	0.8605905	92.14599	1.144	209.3	748.6	0
6/8/2016	4:30:00	53791	12.59	0.138	-0.5958273	0.3807234	96.30091	1.283	229.8	748.6	0
6/8/2016	5:00:00	53792	12.57	0.203	-0.5958273	0.3407976	97.5793	0.961	262.4	748.9	0
6/8/2016	5:30:00	53793	12.56	0.246	-0.5958273	0.2828958	99.37218	1.013	250.6	748.9	0.17
6/8/2016	6:00:00	53794	12.55	0.223	-0.5958273	0.03671744	101.0199	0.698	288	748.9	0.12
6/8/2016	6:30:00	53795	12.54	0.16	-0.2482614	-0.04105256	101.5416	1.136	84.1	748.9	0.16
6/8/2016	7:00:00	53796	12.53	0.16	5.537884	0.5510229	98.19068	1.73	141	749.6	0
6/8/2016	7:30:00	53797	12.52	0.223	29.35774	1.007805	91.30754	2.006	105.3	749.9	0
6/8/2016	8:00:00	53798	12.56	0.458	66.06731	1.276311	88.08131	2.482	94.6	750.2	0
6/8/2016	8:30:00	53799	13.8	0.671	116.5372	1.291827	86.91059	3.88	76.42	750.5	0
6/8/2016	9:00:00	53800	14.12	0.946	193.8392	1.228059	88.85428	4.342	74.15	751.2	0
6/8/2016	9:30:00	53801	14.12	1.138	283.819	0.8853782	93.60091	4.23	76.63	751.4	0
6/8/2016	10:00:00	53802	14.12	2.523	685.0147	3.186526	79.40557	1.884	109.8	751.4	0
6/8/2016	10:30:00	53803	14.08	4.256	821.8578	3.391817	73.95003	5.039	90.5	751.4	0
6/8/2016	11:00:00	53804	14.07	4.988	880.0767	2.900277	75.7037	8.77	75.65	751.4	0
6/8/2016	11:30:00	53805	14.05	5.939	782.609	3.726152	68.83224	6.321	72.65	750.7	0
6/8/2016	12:00:00	53806	14.04	6.678	623.0848	4.595984	63.37516	3.003	80.3	750.6	0
6/8/2016	12:30:00	53807	14.01	7.532	977.6698	4.84168	63.12345	4.808	78.02	750.2	0
6/8/2016	13:00:00	53808	13.99	8.04	1048.983	4.505076	65.78545	6.055	56.15	749.9	0
6/8/2016	13:30:00	53809	13.97	8.55	1105.48	4.632287	64.64867	6.412	54.13	749.2	0
6/8/2016	14:00:00	53810	13.97	8.61	916.0644	4.374974	66.00776	6.517	56.67	748.6	0
6/8/2016	14:30:00	53811	13.98	8.02	425.2141	4.04074	67.74867	5.808	52.14	747.9	0
6/8/2016	15:00:00	53812	14.01	6.983	97.52717	3.669251	70.16926	3.89	39.24	748.3	0
6/8/2016	15:30:00	53813	14.03	6.048	114.1059	3.314516	75.09016	3.255	62.99	747.7	0
6/8/2016	16:00:00	53814	14.1	5.397	132.9242	3.434455	73.26826	5.408	65.99	747.8	0
6/8/2016	16:30:00	53815	13.44	4.365	44.24864	2.503583	83.40517	3.102	121.4	748.1	3.78
6/8/2016	17:00:00	53816	13.44	3.549	144.7961	1.808099	94.36311	1.43	260.4	748.1	0.14
6/8/2016	17:30:00	53817	13.41	3.057	24.41047	2.282666	85.45267	3.135	56.38	747.8	0.03
6/8/2016	18:00:00	53818	13.31	2.587	10.18148	2.42014	82.17166	4.122	62.38	748	0
6/8/2016	18:30:00	53819	13.24	2.182	0.158807	1.822338	91.67743	1.855	171.1	748.8	0.16
6/8/2016	19:00:00	53820	13.17	1.437	-0.5957267	0.4364524	99.50371	0.64	106.6	749.3	2.23
6/8/2016	19:30:00	53821	13.11	0.926	-0.595802	-0.006887139	100.9636	0.448	48.58	749.2	1.2
6/8/2016	20:00:00	53822	13.06	0.671	-0.5958263	1.199817	90.9305	6.71	69.85	749.9	0.03
6/8/2016	20:30:00	53823	13	0.522	-0.5958267	1.638653	83.47296	3.197	76.4	750.2	0
6/8/2016	21:00:00	53824	12.95	0.501	-0.5958267	1.52247	84.01546	5.109	66.6	750.5	0
6/8/2016	21:30:00	53825	12.91	0.565	-0.5958267	1.366173	85.25448	4.561	68.81	750.7	0.03
6/8/2016	22:00:00	53826	12.86	0.565	-0.5958267	1.082719	88.66843	4.046	66.98	750.9	0.27
6/8/2016	22:30:00	53827	12.82	0.542	-0.5958267	1.200793	83.97042	3.178	48.95	750.7	0.03
6/8/2016	23:00:00	53828	12.78	0.628	-0.5958267	1.309974	80.48515	5.348	53.7	750.5	0
6/8/2016	23:30:00	53829	12.74	0.671	-0.4038381	1.248288	80.19337	5.953	56.97	750.9	0
6/9/2016	0:00:00	53830	12.71	0.734	0	1.240152	79.41982	6.045	59.83	750.7	0
6/9/2016	0:30:00	53831	12.68	0.714	-0.04303193	0.9841343	82.88524	5.104	58.34	750.8	0
6/9/2016	1:00:00	53832	12.66	0.648	-0.3939077	0.8760886	84.8083	2.531	63.63	750.5	0
6/9/2016	1:30:00	53833	12.64	0.565	-0.3872874	0.9097701	84.32559	1.913	86.7	750.2	0
6/9/2016	2:00:00	53834	12.63	0.415	-0.4369396	0.6919756	85.68856	1.974	49.72	749.2	0
6/9/2016	2:30:00	53835	12.62	0.266	-0.07613342	0.7837482	84.24669	3.793	74.62	749.2	0
6/9/2016	3:00:00	53836	12.61	0.352	-0.07944357	1.312056	78.74128	3.535	92.2	749.2	0
6/9/2016	3:30:00	53837	12.6	0.393	-0.0132406	1.311867	77.40783	2.888	74.57	749.2	0
6/9/2016	4:00:00	53838	12.59	0.33	-0.3674265	0.9368287	85.0242	1.629	48.68	748.6	0
6/9/2016	4:30:00	53839	12.58	0.33	-0.1026146	1.102209	79.34243	5.061	60.57	748.3	0
6/9/2016	5:00:00	53840	12.57	0.352	-0.1522668	1.304865	78.19196	2.385	83	748.6	0
6/9/2016	5:30:00	53841	12.56	0.458	0	1.629002	73.68319	3.966	71.15	748.9	0
6/9/2016	6:00:00	53842	12.54	0.266	-0.1853683	0.8643566	82.61806	2.49	182.6	748.9	0
6/9/2016	6:30:00	53843	12.53	0.097	0.711682	1.08234	79.16059	1.982	164.5	748.9	0
6/9/2016	7:00:00	53844	12.51	0.33	16.25283	1.674983	71.78075	6.875	70.62	749.2	0
6/9/2016	7:30:00	53845	12.5	0.648	50.38708	1.714531	72.24188	7.241	77.57	749.5	0
6/9/2016	8:00:00	53846	12.5	0.863	99.64872	1.363524	76.4954	10.38	66.73	749.5	0
6/9/2016	8:30:00	53847	12.57	0.926	145.5638	1.144594	78.84592	10.09	62.04	750.5	0
6/9/2016	9:00:00	53848	12.87	1.416	314.7852	1.971363	72.94909	4.983	61.25	750.8	0
6/9/2016	9:30:00	53849	14.11	2.053	503.988	2.082669	74.00868	6.055	60.22	751.6	0
6/9/2016	10:00:00	53850	14.07	3.036	662.0034	3.248027	67.63232	3.67	54.68	751.1	0
6/9/2016	10:30:00	53851	14.06	3.42	547.4053	2.889152	70.11463	7.385	56.77	751	0
6/9/2016	11:00:00	53852	14.08	3.228	519.8945	2.675172	72.54324	8.83	61.32	750.5	0
6/9/2016	11:30:00	53853	14.11	3.592	622.8303	3.063171	70.77527	8.46	56.6	750.5	0
6/9/2016	12:00:00	53854	14.11	4.107	806.8797	3.417171	71.54652	8.58	64.3	750.4	0
6/9/2016	12:30:00	53855	14.1	4.728	698.6422	3.748402	70.77226	7.706	68.58	749.7	0
6/9/2016	13:00:00	53856	14.09	5.44	688.326	4.185018	68.46836	7.787	71.3	749.4	0
6/9/2016	13:30:00	53857	14.07	6.308	1027.377	4.623156	68.4921	8.07	70.62	749	0
6/9/2016	14:00:00	53858	14.07	6.373	315.3331	4.537558	69.00658	5.122	70.12	748.7	0
6/9/2016	14:30:00	53859	14.08	6.308	353.2066	4.149576	72.1505	4.496	67.82	748.3	0
6/9/2016	15:00:00	53860	14.08	6.396	269.1664	4.605261	75.71613	1.319	318.6	748	0
6/9/2016	15:30:00	53861	14.08	5.831	180.7795	3.883664	89.26583	1.603	250	747.7	0
6/9/2016	16:00:00	53862	14.11	5.7	148.8882	4.051887	85.2897	0.938	5.137	747.8	0
6/9/2016	16:30:00	53863	14.11	5.182	152.4275	3.372685	83.50072	1.349	27.16	747.8	0
6/9/2016	17:00:00	53864	14.12	4.988	135.8736	3.975483	80.84485	1.283	276.6	748.1	0
6/9/2016	17:30:00	53865	13.57	4.579	62.48676	3.497078	83.59332	1.382	51.35	748.4	0
6/9/2016	18:00:00	53866	13.43	4.084	21.60421	3.078993	88.89964	1.461	256.3	748.7	0
6/9/2016	18:30:00	53867	13.33	3.463	0.2779077	2.247173	95.31651	1.279	286.8	748.7	0
6/9/2016	19:00:00	53868	13.25	2.695	-0.3308527	2.093695	94.39767	1.302	72.57	748.8	0
6/9/2016	19:30:00	53869	13.19	2.268	-0.2349592	2.428833	87.39009	1.794	129.8	749.5	0
6/9/2016	20:00:00	53870	13.13	2.011	-0.5957124	1.959288	95.29488	1.112	168.8	749.5	0
6/9/2016	20:30:00	53871	13.07	1.821	-0.595725	1.96345	94.54241	0.548	205.1	750.1	0
6/9/2016	21:00:00	53872	13.02	1.798	-0.5957334	1.81662	96.92309	1.893	233.7	750.5	0
6/9/2016	21:30:00	53873	12.97	1.735	-0.5957311	1.439244	100.2248	0.706	97.6	750.8	0
6/9/2016	22:00:00	53874	12.92	1.692	-0.595726	1.555071	99.58298	0.459	226.3	750.8	0
6/9/2016	22:30:00	53875	12.88	1.48	-0.5957403	1.495187	98.80399	0.991	267.3	750.6	0
6/9/2016	23:00:00	53876	12.84	1.075	-0.5527759	1.265177	99.37806	0.696	87.1	750.5	0
6/9/2016	23:30:00	53877	12.8	0.969	-0.5958264	1.188052	99.18938	1.175	212.8	750.5	0
6/10/2016	0:00:00	53878	12.76	0.82	-0.5958267	1.119049	98.81374	1.607	96.1	750.5	0
6/10/2016	0:30:00	53879	12.72	0.671	-0.5958267	1.000029	99.18519	1.288	187.8	750.2	0
6/10/2016	1:00:00	53880	12.7	0.628	-0.5958267	0.9003087	100.3213	0.74	234.5	749.9	0
6/10/2016	1:30:00	53881	12.67	0.458	-0.579276	0.7932091	100.677	0.75	115.2	749.2	0
6/10/2016	2:00:00	53882	12.66	0.181	-0.5097629	1.206281	94.86524	1.345	202.3	748.9	0
6/10/2016	2:30:00	53883	12.64	-0.095	-0.4071483	1.567505	86.88216	1.134	197.9	748.6	0
6/10/2016	3:00:00	53884	12.63	-0.158	-0.4766647	1.468023	88.06079	1.383	176.7	748.3	0
6/10/2016	3:30:00	53885	12.62	-0.181	-0.2449548	2.035314	79.48257	1.016	192.3	747.9	0
6/10/2016	4:00:00	53886	12.62	0.117	-0.4005313	2.814875	66.46687	1.589	133.3	748.1	0
6/10/2016	4:30:00	53887	12.61	0.714	-0.370737	3.100978	60.37486	4.061	78.83	747.6	0
6/10/2016	5:00:00	53888	12.61	0.903	-0.5196939	2.864829	60.39586	3.085	82.2	748.2	0
6/10/2016	5:30:00	53889	12.6	0.84	-0.21847	2.547126	64.26999	4.312	72.13	748.2	0
6/10/2016	6:00:00	53890	12.59	0.969	-0.5726563	2.605595	63.51916	6.477	79.01	748.3	0
6/10/2016	6:30:00	53891	12.57	1.053	0.9632541	2.739564	62.42319	6.07	88.6	748.8	0
6/10/2016	7:00:00	53892	12.56	1.245	28.67916	2.775697	61.721	4.683	93.3	749.2	0
6/10/2016	7:30:00	53893	12.71	1.457	71.25591	3.077837	59.07202	2.921	105.2	749.5	0
6/10/2016	8:00:00	53894	13.88	2.139	257.3571	3.323255	58.58048	4.644	92.2	750.1	0
6/10/2016	8:30:00	53895	14.09	3.506	409.7494	4.029185	55.37185	5.187	86.6	750.7	0
6/10/2016	9:00:00	53896	14.09	4.213	494.7836	3.869141	59.80019	5.343	83.1	750.7	0
6/10/2016	9:30:00	53897	14.09	4.988	662.8304	3.833116	63.79454	6.389	71.85	751	0
6/10/2016	10:00:00	53898	14.09	5.203	688.8658	3.501824	65.34964	7.886	64.26	751.4	0
6/10/2016	10:30:00	53899	14.07	5.831	943.8422	3.834294	64.06227	8.69	67.89	751	0
6/10/2016	11:00:00	53900	14.08	5.896	857.6886	3.741001	64.29778	8.84	68.69	750.7	0
6/10/2016	11:30:00	53901	14.09	6.068	743.8186	3.79055	64.73185	8.14	57.69	751.3	0
6/10/2016	12:00:00	53902	14.09	6.33	811.8115	4.043935	64.57396	6.925	47.87	750.6	0
6/10/2016	12:30:00	53903	14.05	6.983	1085.186	4.370862	65.00839	8.15	54.21	749.6	0
6/10/2016	13:00:00	53904	14.05	6.852	604.1594	4.168538	64.91996	8.76	56.02	748.9	0
6/10/2016	13:30:00	53905	14.06	6.678	526.6362	4.264502	64.70967	8.37	57.02	748.9	0
6/10/2016	14:00:00	53906	14.08	6.287	296.2356	4.140256	66.33985	7.708	56.59	748.7	0
6/10/2016	14:30:00	53907	14.11	5.851	245.2833	4.015083	68.6387	7.526	53.4	748.4	0
6/10/2016	15:00:00	53908	14.12	5.7	239.6401	4.043934	68.14516	5.836	56.67	748.4	0
6/10/2016	15:30:00	53909	14.13	5.485	179.5434	3.972647	69.65678	6.03	54.6	748.4	0
6/10/2016	16:00:00	53910	13.52	5.354	187.7337	3.925206	70.35577	6.427	72.91	748.1	0
6/10/2016	16:30:00	53911	13.53	4.88	105.1223	3.609399	74.58189	7.189	62.38	748.1	0
6/10/2016	17:00:00	53912	13.46	4.064	53.06393	3.207576	78.8206	6.25	71.89	748.7	0.71
6/10/2016	17:30:00	53913	13.4	3.057	34.38857	2.756246	81.70918	8.96	62.65	747.5	0.21
6/10/2016	18:00:00	53914	13.31	2.374	9.804693	2.474095	84.28804	12.2	66.44	747	0.03
6/10/2016	18:30:00	53915	13.24	2.119	0.6883606	2.322093	83.52191	12.5	69.4	748.5	0.04
6/10/2016	19:00:00	53916	13.17	2.139	-0.5957251	2.189872	81.19433	9.98	64.71	748.2	0
6/10/2016	19:30:00	53917	13.12	2.033	-0.5957252	1.838417	82.65803	7.999	56.49	750.5	0
6/10/2016	20:00:00	53918	13.06	1.904	-0.5957252	1.888355	79.81689	6.924	56.3	749.8	0
6/10/2016	20:30:00	53919	13.01	1.755	-0.5957252	1.639152	80.78121	7.685	53.57	750.5	0
6/10/2016	21:00:00	53920	12.96	1.586	-0.5957274	1.699787	78.15505	6.293	55.49	751.1	0
6/10/2016	21:30:00	53921	12.92	1.523	-0.5957685	1.652618	79.75292	6.342	52.69	750.5	0
6/10/2016	22:00:00	53922	12.87	1.308	-0.5957958	1.443114	77.14721	6.588	52.39	750.1	0
6/10/2016	22:30:00	53923	12.83	1.012	-0.5958159	1.357804	73.68098	7.097	53.68	750.8	0
6/10/2016	23:00:00	53924	12.79	0.797	-0.5693454	1.362009	74.45407	6.409	58.33	750.3	0
6/10/2016	23:30:00	53925	12.75	0.691	-0.5958267	1.288592	75.64503	5.432	54.61	750.2	0
6/11/2016	0:00:00	53926	12.72	0.714	-0.5958267	1.401936	75.1875	6.333	56.09	749.8	0
6/11/2016	0:30:00	53927	12.69	0.691	-0.5958267	1.501467	72.60689	9.16	58.57	750.2	0
6/11/2016	1:00:00	53928	12.67	0.585	-0.5825862	1.565235	68.57098	7.871	59.77	749.5	0
6/11/2016	1:30:00	53929	12.65	0.33	-0.5958267	1.132674	71.52171	6.907	53.4	749.2	0
6/11/2016	2:00:00	53930	12.64	0.117	-0.5958267	0.8429747	75.79301	6.932	58.01	748.3	0
6/11/2016	2:30:00	53931	12.62	-0.052	-0.5958267	0.686299	76.77469	7.742	59.34	747.6	0
6/11/2016	3:00:00	53932	12.61	-0.052	-0.5825897	1.134755	69.32257	8.37	59.75	747.8	0
6/11/2016	3:30:00	53933	12.61	-0.158	-0.5958283	0.7010583	72.8737	6.844	61.64	748.6	0
6/11/2016	4:00:00	53934	12.6	-0.373	-0.5958506	0.2621761	74.20499	7.959	64.32	748.3	0
6/11/2016	4:30:00	53935	12.59	-0.563	-0.585963	0.5131624	69.91557	5.805	71.15	748.3	0
6/11/2016	5:00:00	53936	12.58	-0.5	-0.5926192	0.8506215	67.40624	8.17	62.79	747.9	0
6/11/2016	5:30:00	53937	12.56	-0.393	-0.5959316	0.9171292	67.76955	6.709	69.11	748.9	0
6/11/2016	6:00:00	53938	12.55	-0.436	-0.5959092	0.5664464	72.79003	6.809	65.77	748.9	0
6/11/2016	6:30:00	53939	12.54	-0.373	1.07597	0.7949397	68.11749	10.34	67.63	747.6	0
6/11/2016	7:00:00	53940	12.53	-0.244	13.15244	0.8304381	67.01646	11.28	73.77	748.6	0
6/11/2016	7:30:00	53941	12.52	-0.118	30.43159	0.7625733	70.95782	12.66	74.6	749.9	0
6/11/2016	8:00:00	53942	12.6	0.074	55.77013	0.8437493	74.25845	11.17	74.25	749.6	0
6/11/2016	8:30:00	53943	12.94	0.415	161.6645	1.01632	74.69688	12.78	73.84	749.9	0.03
6/11/2016	9:00:00	53944	13.86	0.903	271.8528	1.019158	77.59235	11.87	73.28	749.8	0
6/11/2016	9:30:00	53945	14.17	1.308	316.658	1.113626	80.67352	12.5	71.2	750.1	0
6/11/2016	10:00:00	53946	14.17	1.927	532.9082	1.667182	79.22067	12.62	68.56	749.5	0
6/11/2016	10:30:00	53947	14.17	3.099	734.686	2.545889	76.27147	11.09	62.05	750.4	0
6/11/2016	11:00:00	53948	14.17	2.907	585.1945	2.329837	82.33899	8.07	62.56	751.4	0.09
6/11/2016	11:30:00	53949	14.17	2.907	940.9036	2.332676	82.12685	8.49	55.25	751.1	0.1
6/11/2016	12:00:00	53950	14.16	3.827	986.9615	2.596932	73.47624	12.18	55.75	750.2	0
6/11/2016	12:30:00	53951	14.15	4.493	1033.336	2.804572	68.33555	11.06	62.58	749.7	0
6/11/2016	13:00:00	53952	14.15	4.837	801.8314	2.961585	69.21735	9.8	53.04	750.1	0
6/11/2016	13:30:00	53953	14.14	5.182	834.5238	3.287393	67.09441	9.05	53.29	749.4	0
6/11/2016	14:00:00	53954	14.12	5.722	1056.82	3.521603	61.47787	10.01	54.12	748.7	0
6/11/2016	14:30:00	53955	14.12	6.025	893.9913	3.485751	61.25813	10.17	55.79	748.1	0
6/11/2016	15:00:00	53956	14.12	5.851	469.025	3.41347	68.45353	9.47	61.19	748.1	0
6/11/2016	15:30:00	53957	14.13	5.354	323.0986	3.325974	67.67181	10.77	58.26	747.4	0
6/11/2016	16:00:00	53958	14.15	4.902	221.4471	3.20852	69.67833	9.65	54.92	748.4	0
6/11/2016	16:30:00	53959	14.17	4.685	209.8104	3.216085	68.53054	6.335	55.27	748.1	0
6/11/2016	17:00:00	53960	13.56	4.256	78.74783	2.963268	70.90327	7.392	49.95	747.8	0
6/11/2016	17:30:00	53961	13.52	3.741	53.35894	2.734276	69.84776	6.567	49.78	748.7	0
